Time,Velocity,Angle theta,Position x,Position y,Delta x,Delta y
150.1,2,1.5708,10,81.7543,0,0.2
150.2,2,1.5708,10,81.9543,0,0.2
150.3,2,1.5708,10,82.1543,0,0.2
150.4,2,1.5708,10,82.3543,0,0.2
150.5,2,1.5708,10,82.5543,0,0.2
150.6,2,1.5708,10,82.7543,0,0.2
150.7,2,1.5708,10,82.9543,0,0.2
150.8,2,1.5708,10,83.1543,0,0.2
150.9,2,1.5708,10,83.3543,0,0.2
151,2,1.5708,10,83.5543,0,0.2
151.1,2,1.5708,10,83.7543,0,0.2
151.2,2,1.5708,10,83.9543,0,0.2
151.3,2,1.5708,10,84.1543,0,0.2
151.4,2,1.5708,10,84.3543,0,0.2
151.5,2,1.5708,10,84.5543,0,0.2
151.6,2,1.5708,10,84.7543,0,0.2
151.7,2,1.5708,10,84.9543,0,0.2
151.8,2,1.5708,10,85.1543,0,0.2
151.9,2,1.5708,10,85.3543,0,0.2
152,2,1.5708,10,85.5543,0,0.2
152.1,2,1.5708,10,85.7543,0,0.2
152.2,2,1.5708,10,85.9543,0,0.2
152.3,2,1.5708,10,86.1543,0,0.2
152.4,2,1.5708,10,86.3543,0,0.2
152.5,2,1.5708,10,86.5543,0,0.2
152.6,2,1.5708,10,86.7543,0,0.2
152.7,2,1.5708,10,86.9543,0,0.2
152.8,2,1.5708,10,87.1543,0,0.2
152.9,2,1.5708,10,87.3543,0,0.2
153,2,1.5708,10,87.5543,0,0.2
153.1,2,1.5708,10,87.7543,0,0.2
153.2,2,1.5708,10,87.9543,0,0.2
153.3,2,1.5708,10,88.1543,0,0.2
153.4,2,1.5708,10,88.3543,0,0.2
153.5,2,1.5708,10,88.5543,0,0.2
153.6,2,1.5708,10,88.7543,0,0.2
153.7,2,1.5708,10,88.9543,0,0.2
153.8,2,1.5708,10,89.1543,0,0.2
153.9,2,1.5708,10,89.3543,0,0.2
154,2,1.5708,10,89.5543,0,0.2
154.1,2,1.5708,10,89.7543,0,0.2
154.2,2,1.5708,10,89.9543,0,0.2
154.3,2,1.5708,10,90.1543,0,0.2
154.4,2,1.5708,10,90.3543,0,0.2
154.5,2,1.5708,10,90.5543,0,0.2
154.6,2,1.5708,10,90.7543,0,0.2
154.7,2,1.5708,10,90.9543,0,0.2
154.8,2,1.5708,10,91.1543,0,0.2
154.9,2,1.5708,10,91.3543,0,0.2
155,2,1.5708,10,91.5543,0,0.2
155.1,2,1.5708,10,91.7543,0,0.2
155.2,2,1.5708,10,91.9543,0,0.2
155.3,2,1.5708,10,92.1543,0,0.2
155.4,2,1.5708,10,92.3543,0,0.2
155.5,2,1.5708,10,92.5543,0,0.2
155.6,2,1.5708,10,92.7543,0,0.2
155.7,2,1.5708,10,92.9543,0,0.2
155.8,2,1.5708,10,93.1543,0,0.2
155.9,2,1.5708,10,93.3543,0,0.2
156,2,1.5708,10,93.5543,0,0.2
156.1,2,1.5708,10,93.7543,0,0.2
156.2,2,1.5708,10,93.9543,0,0.2
156.3,2,1.5708,10,94.1543,0,0.2
156.4,2,1.5708,10,94.3543,0,0.2
156.5,2,1.5708,10,94.5543,0,0.2
156.6,2,1.5708,10,94.7543,0,0.2
156.7,2,1.5708,10,94.9543,0,0.2
156.8,2,1.5708,10,95.1543,0,0.2
156.9,2,1.5708,10,95.3543,0,0.2
157,2,1.5708,10,95.5543,0,0.2
157.1,2,1.5708,10,95.7543,0,0.2
157.2,2,1.5708,10,95.9543,0,0.2
157.3,2,1.5708,10,96.1543,0,0.2
157.4,2,1.5708,10,96.3543,0,0.2
157.5,2,1.5708,10,96.5543,0,0.2
157.6,2,1.5708,10,96.7543,0,0.2
157.7,2,1.5708,10,96.9543,0,0.2
157.8,2,1.5708,10,97.1543,0,0.2
157.9,2,1.5708,10,97.3543,0,0.2
158,2,1.5708,10,97.5543,0,0.2
158.1,2,1.5708,10,97.7543,0,0.2
158.2,2,1.5708,10,97.9543,0,0.2
158.3,2,1.5708,10,98.1543,0,0.2
158.4,2,1.5708,10,98.3543,0,0.2
158.5,2,1.5708,10,98.5543,0,0.2
158.6,2,1.5708,10,98.7543,0,0.2
158.7,2,1.5708,10,98.9543,0,0.2
158.8,2,1.5708,10,99.1543,0,0.2
158.9,2,1.5708,10,99.3543,0,0.2
159,2,1.54854,10.0045,99.5542,0.00445069,0.19995
159.1,2,1.52696,10.0132,99.754,0.00876372,0.199808
159.2,2,1.5062,10.0261,99.9536,0.0129103,0.199583
159.3,2,1.48619,10.043,100.153,0.016901,0.199285
159.4,2,1.41788,10.0735,100.351,0.0304634,0.197666
159.5,2,1.355,10.1163,100.546,0.042826,0.195361
159.6,2,1.29743,10.1703,100.738,0.0539941,0.192574
159.7,2,1.24472,10.2344,100.928,0.0640658,0.189461
159.8,2,1.19595,10.3076,101.114,0.0732251,0.186113
159.9,2,1.10283,10.3978,101.293,0.0902138,0.178498
160,2,1.01767,10.5029,101.463,0.10507,0.170177
160.1,2,0.939769,10.6209,101.624,0.117995,0.161484
160.2,2,0.86786,10.7502,101.777,0.129292,0.152589
160.3,2,0.774739,10.8931,101.917,0.142921,0.139906
160.4,2,0.687153,11.0477,102.044,0.154611,0.126868
160.5,2,0.605296,11.2122,102.157,0.164467,0.113801
160.6,2,0.528534,11.3849,102.258,0.172709,0.100854
160.7,2,0.435413,11.5662,102.343,0.181339,0.084357
160.8,2,0.347605,11.7543,102.411,0.188038,0.0681295
160.9,2,0.265599,11.9472,102.463,0.192987,0.0524975
161,2,0.189057,12.1437,102.501,0.196436,0.0375866
161.1,2,0.116862,12.3423,102.524,0.198636,0.0233192
161.2,2,0.0237409,12.5423,102.529,0.199944,0.00474772
161.3,2,-0.0620648,12.7419,102.516,0.199615,-0.012405
161.4,2,-0.140953,12.9399,102.488,0.198017,-0.0280974
161.5,2,-0.213948,13.1353,102.446,0.19544,-0.042464
161.6,2,-0.307069,13.326,102.385,0.190645,-0.0604533
161.7,2,-0.39214,13.5108,102.309,0.184819,-0.0764333
161.8,2,-0.469565,13.6891,102.219,0.178353,-0.0904996
161.9,2,-0.540253,13.8607,102.116,0.171516,-0.102871
162,2,-0.605644,14.0251,102.002,0.164427,-0.113858
162.1,2,-0.698765,14.1782,101.873,0.153127,-0.128655
162.2,2,-0.782511,14.32,101.732,0.141829,-0.141012
162.3,2,-0.857964,14.4508,101.581,0.130796,-0.151302
162.4,2,-0.926577,14.571,101.421,0.120115,-0.159914
162.5,2,-1.0197,14.6757,101.251,0.104725,-0.17039
162.6,2,-1.10368,14.7657,101.072,0.0900627,-0.178574
162.7,2,-1.17936,14.842,100.887,0.076304,-0.184872
162.8,2,-1.24793,14.9055,100.697,0.0634571,-0.189666
162.9,2,-1.3322,14.9528,100.503,0.0472681,-0.194334
163,2,-1.40261,14.9863,100.306,0.0334782,-0.197178
163.1,2,-1.46124,15.0081,100.107,0.0218671,-0.198801
163.2,2,-1.50974,15.0203,99.9075,0.0122042,-0.199627
163.3,2,-1.54947,15.0246,99.7075,0.00426482,-0.199955
163.4,2,-1.57694,15.0234,99.5075,-0.00122801,-0.199996
163.5,2,-1.59658,15.0182,99.3076,-0.00515592,-0.199934
163.6,2,-1.60943,15.0105,99.1077,-0.00772552,-0.199851
163.7,2,-1.61632,15.0014,98.9079,-0.00910122,-0.199793
163.8,2,-1.61779,14.992,98.7082,-0.00939446,-0.199779
163.9,2,-1.61545,14.9831,98.5084,-0.00892705,-0.199801
164,2,-1.61021,14.9752,98.3085,-0.00787983,-0.199845
164.1,2,-1.60262,14.9688,98.1086,-0.00636297,-0.199899
164.2,2,-1.59307,14.9644,97.9087,-0.00445361,-0.19995
164.3,2,-1.58174,14.9622,97.7087,-0.00218806,-0.199988
164.4,2,-1.57541,14.9612,97.5087,-0.000923557,-0.199998
164.5,2,-1.56905,14.9616,97.3087,0.00035017,-0.2
164.6,2,-1.56274,14.9632,97.1087,0.00161038,-0.199994
164.7,2,-1.55657,14.9661,96.9087,0.00284594,-0.19998
164.8,2,-1.5505,14.9701,96.7087,0.00405824,-0.199959
164.9,2,-1.54991,14.9743,96.5088,0.00417671,-0.199956
165,2,-1.54975,14.9785,96.3088,0.00420976,-0.199956
165.1,2,-1.54994,14.9827,96.1089,0.00417063,-0.199957
165.2,2,-1.55045,14.9867,95.9089,0.00406925,-0.199959
165.3,2,-1.55124,14.9907,95.709,0.00391127,-0.199962
165.4,2,-1.55402,14.994,95.509,0.00335478,-0.199972
165.5,2,-1.55679,14.9968,95.309,0.00280113,-0.19998
165.6,2,-1.5595,14.9991,95.109,0.00225907,-0.199987
165.7,2,-1.56213,15.0008,94.909,0.00173257,-0.199992
165.8,2,-1.56469,15.002,94.709,0.00122057,-0.199996
165.9,2,-1.56685,15.0028,94.509,0.000788633,-0.199998
166,2,-1.56874,15.0032,94.309,0.000412258,-0.2
166.1,2,-1.57035,15.0033,94.109,8.87E-05,-0.2
166.2,2,-1.57172,15.0031,93.909,-0.000185637,-0.2
166.3,2,-1.57287,15.0027,93.709,-0.000415109,-0.2
166.4,2,-1.57332,15.0022,93.509,-0.000505447,-0.199999
166.5,2,-1.57357,15.0016,93.309,-0.000554714,-0.199999
166.6,2,-1.57364,15.0011,93.109,-0.000568713,-0.199999
166.7,2,-1.57356,15.0005,92.909,-0.000551965,-0.199999
166.8,2,-1.57333,15,92.709,-0.000507241,-0.199999
166.9,2,-1.57297,14.9996,92.509,-0.000433795,-0.2
167,2,-1.57255,14.9992,92.309,-0.000350991,-0.2
167.1,2,-1.5721,14.999,92.109,-0.000261713,-0.2
167.2,2,-1.57163,14.9988,91.909,-0.000167724,-0.2
167.3,2,-1.57114,14.9987,91.709,-6.95E-05,-0.2
167.4,2,-1.57086,14.9987,91.509,-1.18E-05,-0.2
167.5,2,-1.5706,14.9988,91.309,4.02E-05,-0.2
167.6,2,-1.57036,14.9989,91.109,8.65E-05,-0.2
167.7,2,-1.57016,14.999,90.909,0.000127352,-0.2
167.8,2,-1.56998,14.9991,90.709,0.000163264,-0.2
167.9,2,-1.56998,14.9993,90.509,0.000163563,-0.2
168,2,-1.57,14.9995,90.309,0.000159165,-0.2
168.1,2,-1.57004,14.9996,90.109,0.0001509,-0.2
168.2,2,-1.5701,14.9998,89.909,0.000139364,-0.2
168.3,2,-1.57017,14.9999,89.709,0.000124857,-0.2
168.4,2,-1.57028,15,89.509,0.00010281,-0.2
168.5,2,-1.57039,15.0001,89.309,8.09E-05,-0.2
168.6,2,-1.5705,15.0001,89.109,5.96E-05,-0.2
168.7,2,-1.5706,15.0002,88.909,3.89E-05,-0.2
168.8,2,-1.5707,15.0002,88.709,1.88E-05,-0.2
168.9,2,-1.57077,15.0002,88.509,5.63E-06,-0.2
169,2,-1.57082,15.0002,88.309,-5.54E-06,-0.2
169.1,2,-1.57087,15.0002,88.109,-1.48E-05,-0.2
169.2,2,-1.57091,15.0001,87.909,-2.23E-05,-0.2
169.3,2,-1.57094,15.0001,87.709,-2.83E-05,-0.2
169.4,2,-1.57094,15.0001,87.509,-2.86E-05,-0.2
169.5,2,-1.57093,15.0001,87.309,-2.77E-05,-0.2
169.6,2,-1.57093,15,87.109,-2.58E-05,-0.2
169.7,2,-1.57091,15,86.909,-2.31E-05,-0.2
169.8,2,-1.57089,15,86.709,-1.96E-05,-0.2
169.9,2,-1.57087,15,86.509,-1.56E-05,-0.2
170,2,-1.57085,15,86.309,-1.17E-05,-0.2
170.1,2,-1.57083,15,86.109,-7.73E-06,-0.2
170.2,2,-1.57082,15,85.909,-3.85E-06,-0.2
170.3,2,-1.5708,15,85.709,-2.88E-08,-0.2
170.4,2,-1.57079,15,85.509,1.99E-06,-0.2
170.5,2,-1.57078,15,85.309,3.68E-06,-0.2
170.6,2,-1.57077,15,85.109,5.06E-06,-0.2
170.7,2,-1.57077,15,84.909,6.15E-06,-0.2
170.8,2,-1.57076,15,84.709,6.99E-06,-0.2
170.9,2,-1.57076,15,84.509,6.66E-06,-0.2
171,2,-1.57077,15,84.309,6.16E-06,-0.2
171.1,2,-1.57077,15,84.109,5.53E-06,-0.2
171.2,2,-1.57077,15,83.909,4.78E-06,-0.2
171.3,2,-1.57078,15,83.709,3.94E-06,-0.2
171.4,2,-1.57078,15,83.509,3.04E-06,-0.2
171.5,2,-1.57079,15,83.309,2.18E-06,-0.2
171.6,2,-1.57079,15,83.109,1.36E-06,-0.2
171.7,2,-1.57079,15,82.909,5.86E-07,-0.2
171.8,2,-1.5708,15,82.709,-1.48E-07,-0.2
171.9,2,-1.5708,15,82.509,-5.34E-07,-0.2
172,2,-1.5708,15,82.309,-8.39E-07,-0.2
172.1,2,-1.5708,15,82.109,-1.07E-06,-0.2
172.2,2,-1.5708,15,81.909,-1.24E-06,-0.2
172.3,2,-1.5708,15,81.709,-1.35E-06,-0.2
172.4,2,-1.5708,15,81.509,-1.26E-06,-0.2
172.5,2,-1.5708,15,81.309,-1.14E-06,-0.2
172.6,2,-1.5708,15,81.109,-9.97E-07,-0.2
172.7,2,-1.5708,15,80.909,-8.29E-07,-0.2
172.8,2,-1.5708,15,80.709,-6.41E-07,-0.2
172.9,2,-1.5708,15,80.509,-4.71E-07,-0.2
173,2,-1.5708,15,80.309,-3.09E-07,-0.2
173.1,2,-1.5708,15,80.109,-1.55E-07,-0.2
173.2,2,-1.5708,15,79.909,-1.10E-08,-0.2
173.3,2,-1.5708,15,79.709,1.25E-07,-0.2
173.4,2,-1.5708,15,79.509,1.84E-07,-0.2
173.5,2,-1.5708,15,79.309,2.28E-07,-0.2
173.6,2,-1.5708,15,79.109,2.59E-07,-0.2
173.7,2,-1.57079,15,78.909,2.79E-07,-0.2
173.8,2,-1.57079,15,78.709,2.88E-07,-0.2
173.9,2,-1.5708,15,78.509,2.61E-07,-0.2
174,2,-1.5708,15,78.309,2.29E-07,-0.2
174.1,2,-1.5708,15,78.109,1.93E-07,-0.2
174.2,2,-1.5708,15,77.909,1.55E-07,-0.2
174.3,2,-1.5708,15,77.709,1.14E-07,-0.2
174.4,2,-1.5708,15,77.509,7.94E-08,-0.2
174.5,2,-1.5708,15,77.309,4.72E-08,-0.2
174.6,2,-1.5708,15,77.109,1.75E-08,-0.2
174.7,2,-1.5708,15,76.909,-9.60E-09,-0.2
174.8,2,-1.5708,15,76.709,-3.44E-08,-0.2
174.9,2,-1.5708,15,76.509,-4.41E-08,-0.2
175,2,-1.5708,15,76.309,-5.08E-08,-0.2
175.1,2,-1.5708,15,76.109,-5.48E-08,-0.2
175.2,2,-1.5708,15,75.909,-5.64E-08,-0.2
175.3,2,-1.5708,15,75.709,-5.58E-08,-0.2
175.4,2,-1.5708,15,75.509,-4.95E-08,-0.2
175.5,2,-1.5708,15,75.309,-4.23E-08,-0.2
175.6,2,-1.5708,15,75.109,-3.45E-08,-0.2
175.7,2,-1.5708,15,74.909,-2.63E-08,-0.2
175.8,2,-1.5708,15,74.709,-1.77E-08,-0.2
175.9,2,-1.5708,15,74.509,-1.12E-08,-0.2
176,2,-1.5708,15,74.309,-5.19E-09,-0.2
176.1,2,-1.5708,15,74.109,2.37E-10,-0.2
176.2,2,-1.5708,15,73.909,5.11E-09,-0.2
176.3,2,-1.5708,15,73.709,9.49E-09,-0.2
176.4,2,-1.5708,15,73.509,1.08E-08,-0.2
176.5,2,-1.5708,15,73.309,1.16E-08,-0.2
176.6,2,-1.5708,15,73.109,1.18E-08,-0.2
176.7,2,-1.5708,15,72.909,1.16E-08,-0.2
176.8,2,-1.5708,15,72.709,1.11E-08,-0.2
176.9,2,-1.5708,15,72.509,9.57E-09,-0.2
177,2,-1.5708,15,72.309,7.95E-09,-0.2
177.1,2,-1.5708,15,72.109,6.25E-09,-0.2
177.2,2,-1.5708,15,71.909,4.52E-09,-0.2
177.3,2,-1.5708,15,71.709,2.75E-09,-0.2
177.4,2,-1.5708,15,71.509,1.49E-09,-0.2
177.5,2,-1.5708,15,71.309,3.70E-10,-0.2
177.6,2,-1.5708,15,71.109,-6.20E-10,-0.2
177.7,2,-1.5708,15,70.909,-1.49E-09,-0.2
177.8,2,-1.5708,15,70.709,-2.24E-09,-0.2
177.9,2,-1.5708,15,70.509,-2.40E-09,-0.2
178,2,-1.5708,15,70.309,-2.46E-09,-0.2
178.1,2,-1.5708,15,70.109,-2.42E-09,-0.2
178.2,2,-1.5708,15,69.909,-2.29E-09,-0.2
178.3,2,-1.5708,15,69.709,-2.10E-09,-0.2
178.4,2,-1.5708,15,69.509,-1.77E-09,-0.2
178.5,2,-1.5708,15,69.309,-1.42E-09,-0.2
178.6,2,-1.5708,15,69.109,-1.07E-09,-0.2
178.7,2,-1.5708,15,68.909,-7.15E-10,-0.2
178.8,2,-1.5708,15,68.709,-3.59E-10,-0.2
178.9,2,-1.5708,15,68.509,-1.29E-10,-0.2
179,2,-1.5708,15,68.309,7.24E-11,-0.2
179.1,2,-1.5708,15,68.109,2.46E-10,-0.2
179.2,2,-1.5708,15,67.909,3.93E-10,-0.2
179.3,2,-1.5708,15,67.709,5.17E-10,-0.2
179.4,2,-1.5708,15,67.509,5.27E-10,-0.2
179.5,2,-1.5708,15,67.309,5.17E-10,-0.2
179.6,2,-1.5708,15,67.109,4.91E-10,-0.2
179.7,2,-1.5708,15,66.909,4.50E-10,-0.2
179.8,2,-1.5708,15,66.709,3.96E-10,-0.2
179.9,2,-1.5708,15,66.509,3.24E-10,-0.2
180,2,-1.5708,15,66.309,2.51E-10,-0.2
180.1,2,-1.5708,15,66.109,1.79E-10,-0.2
180.2,2,-1.5708,15,65.909,1.08E-10,-0.2
180.3,2,-1.5708,15,65.709,3.79E-11,-0.2
180.4,2,-1.5708,15,65.509,-4.04E-12,-0.2
180.5,2,-1.5708,15,65.309,-3.96E-11,-0.2
180.6,2,-1.5708,15,65.109,-6.92E-11,-0.2
180.7,2,-1.5708,15,64.909,-9.34E-11,-0.2
180.8,2,-1.5708,15,64.709,-1.13E-10,-0.2
180.9,2,-1.5708,15,64.509,-1.11E-10,-0.2
181,2,-1.5708,15,64.309,-1.05E-10,-0.2
181.1,2,-1.5708,15,64.109,-9.67E-11,-0.2
181.2,2,-1.5708,15,63.909,-8.57E-11,-0.2
181.3,2,-1.5708,15,63.709,-7.24E-11,-0.2
181.4,2,-1.5708,15,63.509,-5.74E-11,-0.2
181.5,2,-1.5708,15,63.309,-4.25E-11,-0.2
181.6,2,-1.5708,15,63.109,-2.81E-11,-0.2
181.7,2,-1.5708,15,62.909,-1.41E-11,-0.2
181.8,2,-1.5708,15,62.709,-5.95E-13,-0.2
181.9,2,-1.5708,15,62.509,6.76E-12,-0.2
182,2,-1.5708,15,62.309,1.28E-11,-0.2
182.1,2,-1.5708,15,62.109,1.76E-11,-0.2
182.2,2,-1.5708,15,61.909,2.13E-11,-0.2
182.3,2,-1.5708,15,61.709,2.40E-11,-0.2
182.4,2,-1.5708,15,61.509,2.29E-11,-0.2
182.5,2,-1.5708,15,61.309,2.11E-11,-0.2
182.6,2,-1.5708,15,61.109,1.88E-11,-0.2
182.7,2,-1.5708,15,60.909,1.61E-11,-0.2
182.8,2,-1.5708,15,60.709,1.30E-11,-0.2
182.9,2,-1.5708,15,60.509,9.90E-12,-0.2
183,2,-1.5708,15,60.309,6.93E-12,-0.2
183.1,2,-1.5708,15,60.109,4.09E-12,-0.2
183.2,2,-1.5708,15,59.909,1.40E-12,-0.2
183.3,2,-1.5708,15,59.709,-1.15E-12,-0.2
183.4,2,-1.5708,15,59.509,-2.41E-12,-0.2
183.5,2,-1.5708,15,59.309,-3.39E-12,-0.2
183.6,2,-1.5708,15,59.109,-4.13E-12,-0.2
183.7,2,-1.5708,15,58.909,-4.65E-12,-0.2
183.8,2,-1.5708,15,58.709,-4.96E-12,-0.2
183.9,2,-1.5708,15,58.509,-4.60E-12,-0.2
184,2,-1.5708,15,58.309,-4.12E-12,-0.2
184.1,2,-1.5708,15,58.109,-3.56E-12,-0.2
184.2,2,-1.5708,15,57.909,-2.94E-12,-0.2
184.3,2,-1.5708,15,57.709,-2.25E-12,-0.2
184.4,2,-1.5708,15,57.509,-1.63E-12,-0.2
184.5,2,-1.5708,15,57.309,-1.05E-12,-0.2
184.6,2,-1.5708,15,57.109,-5.06E-13,-0.2
184.7,2,-1.5708,15,56.909,0,-0.2
184.8,2,-1.5708,15,56.709,4.73E-13,-0.2
184.9,2,-1.5708,15,56.509,6.77E-13,-0.2
185,2,-1.5708,15,56.309,8.26E-13,-0.2
185.1,2,-1.5708,15,56.109,9.27E-13,-0.2
185.2,2,-1.5708,15,55.909,9.86E-13,-0.2
185.3,2,-1.5708,15,55.709,1.01E-12,-0.2
185.4,2,-1.5708,15,55.509,9.08E-13,-0.2
185.5,2,-1.5708,15,55.309,7.92E-13,-0.2
185.6,2,-1.5708,15,55.109,6.63E-13,-0.2
185.7,2,-1.5708,15,54.909,5.24E-13,-0.2
185.8,2,-1.5708,15,54.709,3.77E-13,-0.2
185.9,2,-1.5708,15,54.509,2.56E-13,-0.2
186,2,-1.5708,15,54.309,1.44E-13,-0.2
186.1,2,-1.5708,15,54.109,4.09E-14,-0.2
186.2,2,-1.5708,15,53.909,-5.15E-14,-0.2
186.3,2,-1.5708,15,53.709,-1.37E-13,-0.2
186.4,2,-1.5708,15,53.509,-1.69E-13,-0.2
186.5,2,-1.5708,15,53.309,-1.90E-13,-0.2
186.6,2,-1.5708,15,53.109,-2.01E-13,-0.2
186.7,2,-1.5708,15,52.909,-2.04E-13,-0.2
186.8,2,-1.5708,15,52.709,-1.99E-13,-0.2
186.9,2,-1.5708,15,52.509,-1.76E-13,-0.2
187,2,-1.5708,15,52.309,-1.49E-13,-0.2
187.1,2,-1.5708,15,52.109,-1.21E-13,-0.2
187.2,2,-1.5708,15,51.909,-9.06E-14,-0.2
187.3,2,-1.5708,15,51.709,-5.86E-14,-0.2
187.4,2,-1.5708,15,51.509,-3.55E-14,-0.2
187.5,2,-1.5708,15,51.309,-1.60E-14,-0.2
187.6,2,-1.5708,15,51.109,3.55E-15,-0.2
187.7,2,-1.5708,15,50.909,1.95E-14,-0.2
187.8,2,-1.5708,15,50.709,3.55E-14,-0.2
187.9,2,-1.5708,15,50.509,3.91E-14,-0.2
188,2,-1.5708,15,50.309,4.26E-14,-0.2
188.1,2,-1.5708,15,50.109,4.26E-14,-0.2
188.2,2,-1.5708,15,49.909,4.09E-14,-0.2
188.3,2,-1.5708,15,49.709,3.91E-14,-0.2
188.4,2,-1.5708,15,49.509,3.38E-14,-0.2
188.5,2,-1.5708,15,49.309,2.66E-14,-0.2
188.6,2,-1.5708,15,49.109,2.13E-14,-0.2
188.7,2,-1.5708,15,48.909,1.42E-14,-0.2
188.8,2,-1.5708,15,48.709,8.88E-15,-0.2
188.9,2,-1.5708,15,48.509,3.55E-15,-0.2
189,2,-1.5708,15,48.309,0,-0.2
189.1,2,-1.5708,15,48.109,-3.55E-15,-0.2
189.2,2,-1.5708,15,47.909,-5.33E-15,-0.2
189.3,2,-1.5708,15,47.709,-8.88E-15,-0.2
189.4,2,-1.5708,15,47.509,-8.88E-15,-0.2
189.5,2,-1.5708,15,47.309,-8.88E-15,-0.2
189.6,2,-1.5708,15,47.109,-8.88E-15,-0.2
189.7,2,-1.5708,15,46.909,-7.11E-15,-0.2
189.8,2,-1.5708,15,46.709,-7.11E-15,-0.2
189.9,2,-1.5708,15,46.509,-5.33E-15,-0.2
190,2,-1.5708,15,46.309,-5.33E-15,-0.2
190.1,2,-1.5708,15,46.109,-3.55E-15,-0.2
190.2,2,-1.5708,15,45.909,-1.78E-15,-0.2
190.3,2,-1.5708,15,45.709,0,-0.2
190.4,2,-1.5708,15,45.509,0,-0.2
190.5,2,-1.5708,15,45.309,0,-0.2
190.6,2,-1.5708,15,45.109,1.78E-15,-0.2
190.7,2,-1.5708,15,44.909,1.78E-15,-0.2
190.8,2,-1.5708,15,44.709,1.78E-15,-0.2
190.9,2,-1.5708,15,44.509,1.78E-15,-0.2
191,2,-1.5708,15,44.309,1.78E-15,-0.2
191.1,2,-1.5708,15,44.109,1.78E-15,-0.2
191.2,2,-1.5708,15,43.909,1.78E-15,-0.2
191.3,2,-1.5708,15,43.709,1.78E-15,-0.2
191.4,2,-1.5708,15,43.509,0,-0.2
191.5,2,-1.5708,15,43.309,0,-0.2
191.6,2,-1.5708,15,43.109,0,-0.2
191.7,2,-1.5708,15,42.909,0,-0.2
191.8,2,-1.5708,15,42.709,0,-0.2
191.9,2,-1.5708,15,42.509,0,-0.2
192,2,-1.5708,15,42.309,0,-0.2
192.1,2,-1.5708,15,42.109,0,-0.2
192.2,2,-1.5708,15,41.909,0,-0.2
192.3,2,-1.5708,15,41.709,0,-0.2
192.4,2,-1.5708,15,41.509,0,-0.2
192.5,2,-1.5708,15,41.309,0,-0.2
192.6,2,-1.5708,15,41.109,0,-0.2
192.7,2,-1.5708,15,40.909,0,-0.2
192.8,2,-1.5708,15,40.709,0,-0.2
192.9,2,-1.5708,15,40.509,0,-0.2
193,2,-1.5708,15,40.309,0,-0.2
193.1,2,-1.5708,15,40.109,0,-0.2
193.2,2,-1.5708,15,39.909,0,-0.2
193.3,2,-1.5708,15,39.709,0,-0.2
193.4,2,-1.5708,15,39.509,0,-0.2
193.5,2,-1.5708,15,39.309,0,-0.2
193.6,2,-1.5708,15,39.109,0,-0.2
193.7,2,-1.5708,15,38.909,0,-0.2
193.8,2,-1.5708,15,38.709,0,-0.2
193.9,2,-1.5708,15,38.509,0,-0.2
194,2,-1.5708,15,38.309,0,-0.2
194.1,2,-1.5708,15,38.109,0,-0.2
194.2,2,-1.5708,15,37.909,0,-0.2
194.3,2,-1.5708,15,37.709,0,-0.2
194.4,2,-1.5708,15,37.509,0,-0.2
194.5,2,-1.5708,15,37.309,0,-0.2
194.6,2,-1.5708,15,37.109,0,-0.2
194.7,2,-1.5708,15,36.909,0,-0.2
194.8,2,-1.5708,15,36.709,0,-0.2
194.9,2,-1.5708,15,36.509,0,-0.2
195,2,-1.5708,15,36.309,0,-0.2
195.1,2,-1.5708,15,36.109,0,-0.2
195.2,2,-1.5708,15,35.909,0,-0.2
195.3,2,-1.5708,15,35.709,0,-0.2
195.4,2,-1.5708,15,35.509,0,-0.2
195.5,2,-1.5708,15,35.309,0,-0.2
195.6,2,-1.5708,15,35.109,0,-0.2
195.7,2,-1.5708,15,34.909,0,-0.2
195.8,2,-1.5708,15,34.709,0,-0.2
195.9,2,-1.5708,15,34.509,0,-0.2
196,2,-1.5708,15,34.309,0,-0.2
196.1,2,-1.5708,15,34.109,0,-0.2
196.2,2,-1.5708,15,33.909,0,-0.2
196.3,2,-1.5708,15,33.709,0,-0.2
196.4,2,-1.5708,15,33.509,0,-0.2
196.5,2,-1.5708,15,33.309,0,-0.2
196.6,2,-1.5708,15,33.109,0,-0.2
196.7,2,-1.5708,15,32.909,0,-0.2
196.8,2,-1.5708,15,32.709,0,-0.2
196.9,2,-1.5708,15,32.509,0,-0.2
197,2,-1.5708,15,32.309,0,-0.2
197.1,2,-1.5708,15,32.109,0,-0.2
197.2,2,-1.5708,15,31.909,0,-0.2
197.3,2,-1.5708,15,31.709,0,-0.2
197.4,2,-1.5708,15,31.509,0,-0.2
197.5,2,-1.5708,15,31.309,0,-0.2
197.6,2,-1.5708,15,31.109,0,-0.2
197.7,2,-1.5708,15,30.909,0,-0.2
197.8,2,-1.5708,15,30.709,0,-0.2
197.9,2,-1.5708,15,30.509,0,-0.2
198,2,-1.5708,15,30.309,0,-0.2
198.1,2,-1.5708,15,30.109,0,-0.2
198.2,2,-1.5708,15,29.909,0,-0.2
198.3,2,-1.5708,15,29.709,0,-0.2
198.4,2,-1.5708,15,29.509,0,-0.2
198.5,2,-1.5708,15,29.309,0,-0.2
198.6,2,-1.5708,15,29.109,0,-0.2
198.7,2,-1.5708,15,28.909,0,-0.2
